Age,Gender,Education Level,Job Title,Years of Experience,Salary
43.0,Male,Bachelor's,Senior Software Engineer,20.0,154281.0
31.0,Male,Master's,Back end Developer,8.0,111535.0
36.0,Male,Bachelor's,Full Stack Engineer,13.0,143885.0
52.0,Female,PhD,Software Engineer Manager,27.0,180958.0
28.0,Male,Master's,Senior Software Engineer,6.0,108607.0
49.0,Male,Bachelor's,Back end Developer,24.0,178284.0
27.0,Female,Master's,Front end Developer,4.0,75969.0
56.0,Female,PhD,Software Engineer Manager,31.0,197354.0
46.0,Male,Bachelor's,Senior Software Engineer,22.0,174324.0
32.0,Female,Master's,Full Stack Engineer,8.0,123781.0
38.0,Male,PhD,Software Engineer Manager,12.0,141735.0
24.0,Female,Bachelor's,Back end Developer,1.0,61095.0
49.0,Male,Master's,Full Stack Engineer,22.0,179045.0
35.0,Female,Master's,Senior Software Engineer,10.0,130355.0
31.0,Male,Bachelor's,Front end Developer,7.0,103282.0
44.0,Female,PhD,Software Engineer Manager,18.0,157872.0
54.0,Male,Bachelor's,Senior Software Engineer,30.0,186321.0
33.0,Female,Master's,Full Stack Engineer,11.0,129686.0
27.0,Male,High School,Back end Developer,3.0,68611.0
26.0,Male,Master's,Full Stack Engineer,3.0,68472.0
31.0,Female,Master's,Senior Software Engineer,6.0,113065.0
35.0,Male,Bachelor's,Front end Developer,9.0,125091.0
45.0,Female,PhD,Software Engineer Manager,23.0,172925.0
54.0,Male,Bachelor's,Full Stack Engineer,27.0,183417.0
26.0,Female,Master's,Front end Developer,4.0,76898.0
23.0,Male,PhD,Software Engineer Manager,1.0,579.0
26.0,Female,Bachelor's,Software Engineer,2.0,65000.0
33.0,Male,Master's,Data Analyst,8.0,120000.0
41.0,Male,PhD,Data Scientist,15.0,190000.0
35.0,Female,Master's,Software Engineer,9.0,140000.0
28.0,Male,Bachelor's,Software Developer,3.0,75000.0
37.0,Female,Master's,Data Scientist,11.0,160000.0
24.0,Female,Master's,Software Engineer,2.0,60000.0
29.0,Female,Bachelor's,Software Developer,5.0,80000.0
31.0,Male,Master's,Data Scientist,7.0,130000.0
27.0,Female,Bachelor's,Software Engineer,3.0,65000.0
38.0,Male,PhD,Senior Data Scientist,13.0,170000.0
25.0,Male,Bachelor's,Front End Developer,2.0,50000.0
33.0,Female,Master's,Data Analyst,8.0,100000.0
22.0,Male,Bachelor's,Software Engineer,1.0,50000.0
28.0,Female,Bachelor's,Software Engineer,4.0,70000.0
41.0,Male,PhD,Senior Data Scientist,16.0,190000.0
34.0,Female,Master's,Data Scientist,9.0,140000.0
23.0,Male,Bachelor's,Software Developer,1.0,45000.0
25.0,Male,Master's,Software Engineer,2.0,60000.0
37.0,Female,Bachelor's,Data Analyst,11.0,150000.0
28.0,Male,Bachelor's,Software Engineer,4.0,70000.0
34.0,Male,Master's,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's,Front End Developer,4.0,80000.0
26.0,Male,Bachelor's,Software Developer,2.0,60000.0
35.0,Female,Master's,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's,Software Engineer,3.0,70000.0
34.0,Male,Master's,Data Scientist,9.0,140000.0
23.0,Female,Bachelor's,Software Engineer,1.0,50000.0
25.0,Female,Master's,Software Engineer,2.0,60000.0
37.0,Male,Bachelor's,Data Analyst,11.0,160000.0
28.0,Male,Bachelor's,Software Engineer,4.0,75000.0
34.0,Male,Master's,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's,Front End Developer,4.0,80000.0
26.0,Male,Bachelor's,Software Developer,2.0,60000.0
35.0,Female,Master's,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's,Software Engineer,3.0,70000.0
34.0,Male,Master's,Data Scientist,9.0,140000.0
23.0,Female,Bachelor's,Software Engineer,1.0,50000.0
25.0,Female,Master's,Software Engineer,2.0,60000.0
37.0,Male,Bachelor's,Data Analyst,11.0,160000.0
28.0,Male,Bachelor's,Software Engineer,4.0,75000.0
34.0,Male,Master's,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's,Front End Developer,4.0,80000.0
26.0,Male,Bachelor's,Software Developer,2.0,60000.0
35.0,Female,Master's,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's,Software Engineer,3.0,70000.0
34.0,Male,Master's,Data Scientist,9.0,140000.0
23.0,Female,Bachelor's,Software Engineer,1.0,50000.0
25.0,Female,Master's,Software Engineer,2.0,60000.0
37.0,Male,Bachelor's,Data Analyst,11.0,160000.0
28.0,Male,Bachelor's,Software Engineer,4.0,75000.0
34.0,Male,Master's,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's,Front End Developer,4.0,80000.0
26.0,Male,Bachelor's,Software Developer,2.0,60000.0
35.0,Female,Master's,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's,Software Engineer,3.0,70000.0
34.0,Male,Master's,Data Scientist,9.0,140000.0
23.0,Female,Bachelor's,Software Engineer,1.0,50000.0
25.0,Female,Master's,Software Engineer,2.0,60000.0
37.0,Male,Bachelor's,Data Analyst,11.0,160000.0
28.0,Male,Bachelor's,Software Engineer,4.0,75000.0
34.0,Male,Master's,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's,Front End Developer,4.0,80000.0
26.0,Male,Bachelor's,Software Developer,2.0,60000.0
35.0,Female,Master's,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's,Software Engineer,3.0,70000.0
34.0,Male,Master's,Data Scientist,9.0,140000.0
23.0,Female,Bachelor's,Software Engineer,1.0,50000.0
25.0,Female,Master's,Software Engineer,2.0,60000.0
37.0,Male,Bachelor's,Data Analyst,11.0,160000.0
28.0,Male,Bachelor's,Software Engineer,4.0,75000.0
34.0,Male,Master's,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's,Front End Developer,4.0,80000.0
26.0,Male,Bachelor's,Software Developer,2.0,60000.0
35.0,Female,Master's,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's,Software Engineer,3.0,70000.0
29.0,Female,Bachelor's,Full Stack Engineer,6.0,103579.0
45.0,Male,Master's,Software Engineer Manager,19.0,163780.0
36.0,Male,Bachelor's,Front end Developer,12.0,137878.0
28.0,Male,Master's,Full Stack Engineer,5.0,84181.0
46.0,Female,PhD,Software Engineer Manager,21.0,174821.0
34.0,Male,Bachelor's,Back end Developer,10.0,126520.0
44.0,Male,Master's,Senior Software Engineer,18.0,152168.0
55.0,Female,PhD,Software Engineer Manager,29.0,190543.0
35.0,Male,Master's,Full Stack Engineer,9.0,131547.0
23.0,Female,High School,Back end Developer,1.0,52807.0
46.0,Male,Master's,Senior Software Engineer,20.0,174938.0
33.0,Female,Bachelor's,Full Stack Engineer,8.0,124071.0
26.0,Male,Master's,Front end Developer,3.0,73640.0
43.0,Female,PhD,Software Engineer Manager,19.0,156486.0
36.0,Male,Master's,Full Stack Engineer,11.0,138859.0
49.0,Male,Master's,Software Engineer Manager,23.0,182392.0
35.0,Female,Master's,Full Stack Engineer,11.0,151078.0
31.0,Male,Bachelor's,Back end Developer,8.0,100679.0
54.0,Other,High School,Senior Software Engineer,29.0,158966.0
43.0,Male,Master's,Full Stack Engineer,20.0,167924.0
52.0,Female,PhD,Software Engineer Manager,29.0,194778.0
28.0,Male,Bachelor's,Full Stack Engineer,4.0,77606.0
36.0,Female,Master's,Senior Software Engineer,13.0,140010.0
50.0,Female,Master's,Full Stack Engineer,24.0,192756.0
24.0,Male,PhD,Software Engineer Manager,1.0,106686.0
52.0,Male,Master's,Senior Software Engineer,27.0,186794.0
46.0,Female,Bachelor's,Back end Developer,19.0,150729.0
38.0,Male,Master's,Full Stack Engineer,15.0,171652.0
33.0,Female,Master's,Front end Developer,9.0,119918.0
47.0,Male,PhD,Software Engineer Manager,21.0,174985.0
45.0,Female,Master's,Senior Software Engineer,23.0,174336.0
28.0,Male,Bachelor's,Back end Developer,4.0,72389.0
42.0,Female,Master's,Full Stack Engineer,14.0,163978.0
38.0,Female,PhD,Software Engineer Manager,15.0,145052.0
54.0,Male,Master's,Senior Software Engineer,32.0,195270.0
33.0,Female,Master's,Full Stack Engineer,8.0,122970.0
27.0,Male,High School,Back end Developer,4.0,80247.0
26.0,Male,Master's,Full Stack Engineer,4.0,91062.0
31.0,Female,Master's,Senior Software Engineer,6.0,114290.0
35.0,Male,Bachelor's,Front end Developer,10.0,128999.0
44.0,Female,PhD,Software Engineer Manager,18.0,162454.0
54.0,Male,Bachelor's,Full Stack Engineer,25.0,179756.0
26.0,Female,Master's,Front end Developer,3.0,73218.0
23.0,Male,PhD,Software Engineer Manager,0.0,52612.0
48.0,Female,Master's,Senior Software Engineer,24.0,184480.0
38.0,Male,Bachelor's,Back end Developer,12.0,132442.0
30.0,Female,Master's,Full Stack Engineer,5.0,102828.0
40.0,Male,Master's,Software Engineer Manager,16.0,150301.0
36.0,Male,Master's,Full Stack Engineer,13.0,147326.0
52.0,Male,PhD,Software Engineer Manager,26.0,185982.0
31.0,Female,Bachelor's,Senior Software Engineer,7.0,108267.0
26.0,Male,Master's,Full Stack Engineer,4.0,91397.0
24.0,Male,Bachelor's,Back end Developer,2.0,64182.0
45.0,Male,Master's,Senior Software Engineer,22.0,182506.0
33.0,Female,Master's,Full Stack Engineer,9.0,136986.0
38.0,Male,Bachelor's,Front end Developer,11.0,136662.0
54.0,Female,PhD,Software Engineer Manager,32.0,191510.0
42.0,Male,Master's,Full Stack Engineer,19.0,177347.0
34.0,Male,Master's,Software Engineer Manager,9.0,146075.0
46.0,Female,Bachelor's,Back end Developer,18.0,155795.0
35.0,Male,Master's,Full Stack Engineer,9.0,132638.0
49.0,Female,PhD,Software Engineer Manager,22.0,178684.0
32.0,Male,Bachelor's,Senior Software Engineer,7.0,106218.0
54.0,Male,Master's,Full Stack Engineer,28.0,191239.0
26.0,Female,Master's,Front end Developer,2.0,65840.0
23.0,Male,PhD,Software Engineer Manager,0.0,52779.0
48.0,Female,Master's,Senior Software Engineer,23.0,185038.0
38.0,Male,Bachelor's,Back end Developer,14.0,136449.0
30.0,Female,Master's,Full Stack Engineer,6.0,110707.0
40.0,Male,Master's,Software Engineer Manager,17.0,151670.0
36.0,Male,Master's,Full Stack Engineer,13.0,146508.0
52.0,Male,PhD,Software Engineer Manager,27.0,190596.0
31.0,Female,Bachelor's,Senior Software Engineer,6.0,104378.0
26.0,Male,Master's,Full Stack Engineer,3.0,70216.0
24.0,Male,Bachelor's,Back end Developer,1.0,55935.0
45.0,Male,Master's,Senior Software Engineer,21.0,180367.0
33.0,Female,Master's,Full Stack Engineer,9.0,135596.0
38.0,Male,Bachelor's,Front end Developer,11.0,136062.0
54.0,Female,PhD,Software Engineer Manager,32.0,191267.0
42.0,Male,Master's,Full Stack Engineer,19.0,177347.0
34.0,Male,Master's,Software Engineer Manager,9.0,146075.0
46.0,Female,Bachelor's,Back end Developer,18.0,155795.0
35.0,Male,Master's,Full Stack Engineer,9.0,132638.0
49.0,Female,PhD,Software Engineer Manager,22.0,178684.0
32.0,Male,Bachelor's,Senior Software Engineer,7.0,106218.0
54.0,Male,Master's,Full Stack Engineer,28.0,191239.0
26.0,Female,Master's,Front end Developer,2.0,65840.0
23.0,Male,PhD,Software Engineer Manager,0.0,52779.0
48.0,Female,Master's,Senior Software Engineer,23.0,185038.0
38.0,Male,Bachelor's,Back end Developer,14.0,136449.0
30.0,Female,Master's,Full Stack Engineer,6.0,110707.0
40.0,Male,Master's,Software Engineer Manager,17.0,151670.0
36.0,Male,Master's,Full Stack Engineer,13.0,146508.0
52.0,Male,PhD,Software Engineer Manager,27.0,190596.0
31.0,Female,Bachelor's,Senior Software Engineer,6.0,104378.0
26.0,Male,Master's,Full Stack Engineer,3.0,70216.0
24.0,Male,Bachelor's,Back end Developer,1.0,55935.0
45.0,Male,Master's,Senior Software Engineer,21.0,180367.0
33.0,Female,Master's,Full Stack Engineer,9.0,135596.0
38.0,Male,Bachelor's,Front end Developer,11.0,136062.0
54.0,Female,PhD,Software Engineer Manager,32.0,191267.0
42.0,Male,Master's,Full Stack Engineer,19.0,177347.0
29.0,Female,Bachelor's,Full Stack Engineer,6.0,103579.0
45.0,Male,Master's,Software Engineer Manager,19.0,163780.0
36.0,Male,Bachelor's,Front end Developer,12.0,137878.0
28.0,Male,Master's,Full Stack Engineer,5.0,84181.0
46.0,Female,PhD,Software Engineer Manager,21.0,174821.0
34.0,Male,Bachelor's,Back end Developer,10.0,126520.0
44.0,Male,Master's,Senior Software Engineer,18.0,152168.0
55.0,Female,PhD,Software Engineer Manager,29.0,190543.0
35.0,Male,Master's,Full Stack Engineer,9.0,131547.0
23.0,Female,High School,Back end Developer,1.0,52807.0
46.0,Male,Master's,Senior Software Engineer,20.0,174938.0
33.0,Female,Bachelor's,Full Stack Engineer,8.0,124071.0
26.0,Male,Master's,Front end Developer,3.0,73640.0
43.0,Female,PhD,Software Engineer Manager,19.0,156486.0
36.0,Male,Master's,Full Stack Engineer,11.0,138859.0
49.0,Male,Master's,Software Engineer Manager,23.0,182392.0
35.0,Female,Master's,Full Stack Engineer,11.0,151078.0
31.0,Male,Bachelor's,Back end Developer,8.0,100679.0
54.0,Other,High School,Senior Software Engineer,29.0,158966.0
43.0,Male,Master's,Full Stack Engineer,20.0,167924.0
52.0,Female,PhD,Software Engineer Manager,29.0,194778.0
28.0,Male,Bachelor's,Full Stack Engineer,4.0,77606.0
36.0,Female,Master's,Senior Software Engineer,13.0,140010.0
50.0,Female,Master's,Full Stack Engineer,24.0,192756.0
24.0,Male,PhD,Software Engineer Manager,1.0,106686.0
52.0,Male,Master's,Senior Software Engineer,27.0,186794.0
46.0,Female,Bachelor's,Back end Developer,19.0,150729.0
38.0,Male,Master's,Full Stack Engineer,15.0,171652.0
33.0,Female,Master's,Front end Developer,9.0,119918.0
47.0,Male,PhD,Software Engineer Manager,21.0,174985.0
45.0,Female,Master's,Senior Software Engineer,23.0,174336.0
28.0,Male,Bachelor's,Back end Developer,4.0,72389.0
42.0,Female,Master's,Full Stack Engineer,14.0,163978.0
38.0,Female,PhD,Software Engineer Manager,15.0,145052.0
54.0,Male,Master's,Senior Software Engineer,32.0,195270.0
33.0,Female,Master's,Full Stack Engineer,8.0,122970.0
27.0,Male,High School,Back end Developer,4.0,80247.0
26.0,Male,Master's,Full Stack Engineer,4.0,91062.0
31.0,Female,Master's,Senior Software Engineer,6.0,114290.0
35.0,Male,Bachelor's,Front end Developer,10.0,128999.0
44.0,Female,PhD,Software Engineer Manager,18.0,162454.0
54.0,Male,Bachelor's,Full Stack Engineer,25.0,179756.0
26.0,Female,Master's,Front end Developer,3.0,73218.0
23.0,Male,PhD,Software Engineer Manager,0.0,52612.0
48.0,Female,Master's,Senior Software Engineer,24.0,184480.0
38.0,Male,Bachelor's,Back end Developer,12.0,132442.0
30.0,Female,Master's,Full Stack Engineer,5.0,102828.0
40.0,Male,Master's,Software Engineer Manager,16.0,150301.0
36.0,Male,Master's,Full Stack Engineer,13.0,147326.0
52.0,Male,PhD,Software Engineer Manager,26.0,185982.0
31.0,Female,Bachelor's,Senior Software Engineer,7.0,108267.0
26.0,Male,Master's,Full Stack Engineer,4.0,91397.0
24.0,Male,Bachelor's,Back end Developer,2.0,64182.0
45.0,Male,Master's,Senior Software Engineer,22.0,182506.0
33.0,Female,Master's,Full Stack Engineer,9.0,136986.0
38.0,Male,Bachelor's,Front end Developer,11.0,136662.0
54.0,Female,PhD,Software Engineer Manager,32.0,191510.0
42.0,Male,Master's,Full Stack Engineer,19.0,177347.0
34.0,Male,Master's,Software Engineer Manager,9.0,146075.0
46.0,Female,Bachelor's,Back end Developer,18.0,155795.0
35.0,Male,Master's,Full Stack Engineer,9.0,132638.0
49.0,Female,PhD,Software Engineer Manager,22.0,178684.0
32.0,Male,Bachelor's,Senior Software Engineer,7.0,106218.0
54.0,Male,Master's,Full Stack Engineer,28.0,191239.0
26.0,Female,Master's,Front end Developer,2.0,65840.0
23.0,Male,PhD,Software Engineer Manager,0.0,52779.0
48.0,Female,Master's,Senior Software Engineer,23.0,185038.0
38.0,Male,Bachelor's,Back end Developer,14.0,136449.0
30.0,Female,Master's,Full Stack Engineer,6.0,110707.0
40.0,Male,Master's,Software Engineer Manager,17.0,151670.0
36.0,Male,Master's,Full Stack Engineer,13.0,146508.0
52.0,Male,PhD,Software Engineer Manager,27.0,190596.0
31.0,Female,Bachelor's,Senior Software Engineer,6.0,104378.0
26.0,Male,Master's,Full Stack Engineer,3.0,70216.0
24.0,Male,Bachelor's,Back end Developer,1.0,55935.0
45.0,Male,Master's,Senior Software Engineer,21.0,180367.0
33.0,Female,Master's,Full Stack Engineer,9.0,135596.0
38.0,Male,Bachelor's,Front end Developer,11.0,136062.0
54.0,Female,PhD,Software Engineer Manager,32.0,191267.0
42.0,Male,Master's,Full Stack Engineer,19.0,177347.0
34.0,Male,Master's,Software Engineer Manager,9.0,146075.0
46.0,Female,Bachelor's,Back end Developer,18.0,155795.0
35.0,Male,Master's,Full Stack Engineer,9.0,132638.0
49.0,Female,PhD,Software Engineer Manager,22.0,178684.0
32.0,Male,Bachelor's,Senior Software Engineer,7.0,106218.0
54.0,Male,Master's,Full Stack Engineer,28.0,191239.0
26.0,Female,Master's,Front end Developer,2.0,65840.0
23.0,Male,PhD,Software Engineer Manager,0.0,52779.0
48.0,Female,Master's,Senior Software Engineer,23.0,185038.0
38.0,Male,Bachelor's,Back end Developer,14.0,136449.0
30.0,Female,Master's,Full Stack Engineer,6.0,110707.0
40.0,Male,Master's,Software Engineer Manager,17.0,151670.0
36.0,Male,Master's,Full Stack Engineer,13.0,146508.0
52.0,Male,PhD,Software Engineer Manager,27.0,190596.0
31.0,Female,Bachelor's,Senior Software Engineer,6.0,104378.0
26.0,Male,Master's,Full Stack Engineer,3.0,70216.0
24.0,Male,Bachelor's,Back end Developer,1.0,55935.0
45.0,Male,Master's,Senior Software Engineer,21.0,180367.0
33.0,Female,Master's,Full Stack Engineer,9.0,135596.0
38.0,Male,Bachelor's,Front end Developer,11.0,136062.0
54.0,Female,PhD,Software Engineer Manager,32.0,191267.0
42.0,Male,Master's,Full Stack Engineer,19.0,177347.0
29.0,Female,Bachelor's,Full Stack Engineer,6.0,103579.0
45.0,Male,Master's,Software Engineer Manager,19.0,163780.0
36.0,Male,Bachelor's,Front end Developer,12.0,137878.0
28.0,Male,Master's,Full Stack Engineer,5.0,84181.0
46.0,Female,PhD,Software Engineer Manager,21.0,174821.0
34.0,Male,Bachelor's,Back end Developer,10.0,126520.0
44.0,Male,Master's,Senior Software Engineer,18.0,152168.0
55.0,Female,PhD,Software Engineer Manager,29.0,190543.0
35.0,Male,Master's,Full Stack Engineer,9.0,131547.0
23.0,Female,High School,Back end Developer,1.0,52807.0
46.0,Male,Master's,Senior Software Engineer,20.0,174938.0
33.0,Female,Bachelor's,Full Stack Engineer,8.0,124071.0
26.0,Male,Master's,Front end Developer,3.0,73640.0
43.0,Female,PhD,Software Engineer Manager,19.0,156486.0
36.0,Male,Master's,Full Stack Engineer,11.0,138859.0
49.0,Male,Master's,Software Engineer Manager,23.0,182392.0
35.0,Female,Master's,Full Stack Engineer,11.0,151078.0
31.0,Male,Bachelor's,Back end Developer,8.0,100679.0
54.0,Other,High School,Senior Software Engineer,29.0,158966.0
43.0,Male,Master's,Full Stack Engineer,20.0,167924.0
52.0,Female,PhD,Software Engineer Manager,29.0,194778.0
28.0,Male,Bachelor's,Full Stack Engineer,4.0,77606.0
36.0,Female,Master's,Senior Software Engineer,13.0,140010.0
50.0,Female,Master's,Full Stack Engineer,24.0,192756.0
24.0,Male,PhD,Software Engineer Manager,1.0,106686.0
52.0,Male,Master's,Senior Software Engineer,27.0,186794.0
46.0,Female,Bachelor's,Back end Developer,19.0,150729.0
38.0,Male,Master's,Full Stack Engineer,15.0,171652.0
33.0,Female,Master's,Front end Developer,9.0,119918.0
47.0,Male,PhD,Software Engineer Manager,21.0,174985.0
45.0,Female,Master's,Senior Software Engineer,23.0,174336.0
28.0,Male,Bachelor's,Back end Developer,4.0,72389.0
42.0,Female,Master's,Full Stack Engineer,14.0,163978.0
38.0,Female,PhD,Software Engineer Manager,15.0,145052.0
54.0,Male,Master's,Senior Software Engineer,32.0,195270.0
33.0,Female,Master's,Full Stack Engineer,8.0,122970.0
27.0,Male,High School,Back end Developer,4.0,80247.0
26.0,Male,Master's,Full Stack Engineer,4.0,91062.0
31.0,Female,Master's,Senior Software Engineer,6.0,114290.0
35.0,Male,Bachelor's,Front end Developer,10.0,128999.0
44.0,Female,PhD,Software Engineer Manager,18.0,162454.0
54.0,Male,Bachelor's,Full Stack Engineer,25.0,179756.0
26.0,Female,Master's,Front end Developer,3.0,73218.0
23.0,Male,PhD,Software Engineer Manager,0.0,52612.0
48.0,Female,Master's,Senior Software Engineer,23.0,185038.0
38.0,Male,Bachelor's,Back end Developer,12.0,132442.0
30.0,Female,Master's,Full Stack Engineer,5.0,102828.0
40.0,Male,Master's,Software Engineer Manager,16.0,150301.0
36.0,Male,Master's,Full Stack Engineer,13.0,147326.0
52.0,Male,PhD,Software Engineer Manager,26.0,185982.0
31.0,Female,Bachelor's,Senior Software Engineer,7.0,108267.0
26.0,Male,Master's,Full Stack Engineer,3.0,91397.0
24.0,Male,Bachelor's,Back end Developer,2.0,64182.0
45.0,Male,Master's,Senior Software Engineer,22.0,182506.0
33.0,Female,Master's,Full Stack Engineer,9.0,136986.0
38.0,Male,Bachelor's,Front end Developer,11.0,136662.0
54.0,Female,PhD,Software Engineer Manager,32.0,191510.0
42.0,Male,Master's,Full Stack Engineer,19.0,177347.0
48.0,Male,PhD,Software Engineer Manager,23.0,188288.0
36.0,Female,Master's,Senior Software Engineer,14.0,141090.0
43.0,Male,Bachelor's,Full Stack Engineer,19.0,152726.0
33.0,Female,Master's,Back end Developer,9.0,124141.0
26.0,Male,Bachelor's,Front end Developer,3.0,67556.0
41.0,Male,PhD,Software Engineer Manager,15.0,148727.0
29.0,Female,Bachelor's,Full Stack Engineer,6.0,91903.0
38.0,Male,Master's,Senior Software Engineer,14.0,147708.0
31.0,Male,Master's,Full Stack Engineer,8.0,120288.0
45.0,Male,PhD,Software Engineer Manager,21.0,170226.0
35.0,Female,Master's,Senior Software Engineer,11.0,134979.0
42.0,Male,Bachelor's,Back end Developer,16.0,137489.0
27.0,Female,Master's,Full Stack Engineer,4.0,83577.0
33.0,Male,Bachelor's,Front end Developer,9.0,117904.0
54.0,Male,PhD,Software Engineer Manager,30.0,184660.0
30.0,Female,Bachelor's,Senior Software Engineer,5.0,100151.0
26.0,Male,Master's,Full Stack Engineer,3.0,88678.0
38.0,Male,Master's,Software Engineer Manager,16.0,154990.0
31.0,Female,Bachelor's,Full Stack Engineer,7.0,108204.0
42.0,Male,Master's,Senior Software Engineer,19.0,175684.0
28.0,Female,Bachelor's,Back end Developer,5.0,77766.0
48.0,Male,PhD,Software Engineer Manager,24.0,192211.0
36.0,Female,Master's,Full Stack Engineer,13.0,144647.0
33.0,Female,Master's,Front end Developer,9.0,121120.0
26.0,Male,Bachelor's,Full Stack Engineer,4.0,79652.0
50.0,Female,Master's,Senior Software Engineer,21.0,177002.0
27.0,Male,Master's,Back end Developer,5.0,87584.0
54.0,Male,PhD,Software Engineer Manager,28.0,182013.0
31.0,Female,Master's,Full Stack Engineer,7.0,108799.0
36.0,Male,Bachelor's,Senior Software Engineer,13.0,135378.0
45.0,Female,Master's,Software Engineer Manager,22.0,183530.0
42.0,Male,Bachelor's,Back end Developer,18.0,150901.0
28.0,Female,Master's,Full Stack Engineer,4.0,82697.0
48.0,Male,PhD,Senior Software Engineer,26.0,194638.0
43.0,Male,Bachelor's,Full Stack Engineer,18.0,152560.0
33.0,Female,Master's,Front end Developer,9.0,121432.0
26.0,Male,Bachelor's,Back end Developer,2.0,63789.0
50.0,Female,Master's,Senior Software Engineer,23.0,183690.0
41.0,Male,PhD,Software Engineer Manager,16.0,151310.0
29.0,Female,Bachelor's,Full Stack Engineer,6.0,100358.0
38.0,Male,Master's,Senior Software Engineer,15.0,148437.0
31.0,Male,Master's,Full Stack Engineer,8.0,115000.0
28.0,Male,Bachelor's,Software Developer,1.0,50000.0
26.0,Male,Bachelor's,Software Engineer,2.0,60000.0
33.0,Female,Master's,Data Analyst,6.0,90000.0
29.0,Male,Bachelor's,Front End Developer,3.0,70000.0
36.0,Female,Master's,Data Scientist,8.0,130000.0
27.0,Male,Bachelor's,Software Developer,1.0,50000.0
29.0,Male,Bachelor's,Software Engineer,4.0,80000.0
41.0,Female,PhD,Senior Data Scientist,16.0,200000.0
34.0,Male,Master's,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's,Software Developer,2.0,55000.0
30.0,Female,Bachelor's,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's,Front End Developer,4.0,80000.0
26.0,Male,Bachelor's,Software Developer,2.0,60000.0
35.0,Female,Master's,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's,Software Engineer,3.0,70000.0
34.0,Male,Master's,Data Scientist,9.0,140000.0
23.0,Female,Bachelor's,Software Engineer,1.0,50000.0
25.0,Female,Master's,Software Engineer,2.0,60000.0
37.0,Male,Bachelor's,Data Analyst,11.0,160000.0
28.0,Male,Bachelor's,Software Engineer,4.0,75000.0
34.0,Male,Master's,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's,Front End Developer,4.0,80000.0
26.0,Male,Bachelor's,Software Developer,2.0,60000.0
35.0,Female,Master's,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's,Software Engineer,3.0,70000.0
34.0,Male,Master's,Data Scientist,9.0,140000.0
23.0,Female,Bachelor's,Software Engineer,1.0,50000.0
25.0,Female,Master's,Software Engineer,2.0,60000.0
37.0,Male,Bachelor's,Data Analyst,11.0,160000.0
28.0,Male,Bachelor's,Software Engineer,4.0,75000.0
34.0,Male,Master's,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's,Front End Developer,4.0,80000.0
26.0,Male,Bachelor's,Software Developer,2.0,60000.0
35.0,Female,Master's,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's,Software Engineer,3.0,70000.0
34.0,Male,Master's,Data Scientist,9.0,140000.0
23.0,Female,Bachelor's,Software Engineer,1.0,50000.0
25.0,Female,Master's,Software Engineer,2.0,60000.0
37.0,Male,Bachelor's,Data Analyst,11.0,160000.0
28.0,Male,Bachelor's,Software Engineer,4.0,75000.0
